filename,blur_path,sharp_path,blur_shape,sharp_shape,blur_lap_var,sharp_lap_var,blur_ratio,blur_level
002169.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002169.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002169.png,"(720, 1280)","(720, 1280)",31.98325394692951,133.3532221371498,0.23983862880821358,medium_blur
002170.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002170.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002170.png,"(720, 1280)","(720, 1280)",30.556942217320575,139.88954642509063,0.21843620910944286,medium_blur
002171.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002171.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002171.png,"(720, 1280)","(720, 1280)",48.53030843565079,146.9626001969785,0.3302221678665313,low_blur
002172.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002172.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002172.png,"(720, 1280)","(720, 1280)",39.96702292545342,140.16258376023922,0.28514758968034687,medium_blur
002173.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002173.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002173.png,"(720, 1280)","(720, 1280)",48.1083632534451,139.2367044402652,0.3455149519904732,low_blur
002174.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002174.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002174.png,"(720, 1280)","(720, 1280)",37.37293670771914,136.89679585668773,0.2730008140154975,medium_blur
002175.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002175.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002175.png,"(720, 1280)","(720, 1280)",50.793250447021286,139.59738703816734,0.3638553093368097,low_blur
002176.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002176.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002176.png,"(720, 1280)","(720, 1280)",50.04298936301219,133.85501748613788,0.3738596453020977,low_blur
002177.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002177.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002177.png,"(720, 1280)","(720, 1280)",42.65389206918666,126.12519933437302,0.33818691499328546,low_blur
002178.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002178.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002178.png,"(720, 1280)","(720, 1280)",48.472231479051366,137.9134361673414,0.3514685212883932,low_blur
002179.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002179.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002179.png,"(720, 1280)","(720, 1280)",48.01824071888394,133.90387448413875,0.3586023249908709,low_blur
002180.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002180.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002180.png,"(720, 1280)","(720, 1280)",42.31903574112785,130.9734306860605,0.3231116075697385,medium_blur
002181.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002181.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002181.png,"(720, 1280)","(720, 1280)",32.589489329580594,131.11345301813074,0.24855946187755754,medium_blur
002182.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002182.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002182.png,"(720, 1280)","(720, 1280)",31.67807462290893,133.44201935010366,0.2373920506810016,medium_blur
002183.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002183.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002183.png,"(720, 1280)","(720, 1280)",44.66969335191045,133.9877093211974,0.3333864992160864,low_blur
002184.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002184.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002184.png,"(720, 1280)","(720, 1280)",39.963492523842085,129.8662737256462,0.3077280295667153,medium_blur
002185.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002185.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002185.png,"(720, 1280)","(720, 1280)",41.29615267341399,134.0009711189929,0.30817801039412773,medium_blur
002186.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002186.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002186.png,"(720, 1280)","(720, 1280)",45.660872892392725,132.3530789017101,0.344992902831162,low_blur
002187.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002187.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002187.png,"(720, 1280)","(720, 1280)",59.57706110026044,132.84702462201525,0.4484636465535319,low_blur
002188.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002188.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002188.png,"(720, 1280)","(720, 1280)",49.562997206199334,130.65807731272267,0.3793335874963152,low_blur
002189.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002189.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002189.png,"(720, 1280)","(720, 1280)",43.31996264625359,132.64394333832237,0.32658832022579104,low_blur
002190.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002190.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002190.png,"(720, 1280)","(720, 1280)",40.46160206535717,130.99896528853307,0.3088696309405908,medium_blur
002191.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002191.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002191.png,"(720, 1280)","(720, 1280)",25.022580089423094,129.09560085946077,0.19382984331685701,high_blur
002192.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002192.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002192.png,"(720, 1280)","(720, 1280)",37.157367602835755,130.65563249850675,0.28439162468113655,medium_blur
002193.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002193.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002193.png,"(720, 1280)","(720, 1280)",33.383156244224956,135.185037237039,0.24694416574535621,medium_blur
002194.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002194.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002194.png,"(720, 1280)","(720, 1280)",46.85818122295688,133.24207309933772,0.35167706513021085,low_blur
002195.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002195.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002195.png,"(720, 1280)","(720, 1280)",46.453790456343285,132.917746153908,0.3494927637356912,low_blur
002196.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002196.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002196.png,"(720, 1280)","(720, 1280)",58.40836484065585,140.08387216463322,0.4169528150095825,low_blur
002197.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002197.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002197.png,"(720, 1280)","(720, 1280)",53.61738480356003,141.26439205005312,0.37955343184265894,low_blur
002198.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002198.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002198.png,"(720, 1280)","(720, 1280)",54.3361888615926,143.27528680674112,0.3792432740413376,low_blur
002199.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002199.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002199.png,"(720, 1280)","(720, 1280)",64.84903875774688,142.96289190807582,0.45360749134053824,low_blur
002200.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002200.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002200.png,"(720, 1280)","(720, 1280)",34.220447458986584,138.01196104826278,0.2479527658080314,medium_blur
002481.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002481.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002481.png,"(720, 1280)","(720, 1280)",9.169358224985332,82.01664388923174,0.11179874948615427,high_blur
002482.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002482.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002482.png,"(720, 1280)","(720, 1280)",10.928786802408426,101.86656451069398,0.10728531833610887,high_blur
002483.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002483.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002483.png,"(720, 1280)","(720, 1280)",12.260158402035554,109.05548215964866,0.11242129380495913,high_blur
002484.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002484.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002484.png,"(720, 1280)","(720, 1280)",11.89569634331597,100.83985554494858,0.11796621760166937,high_blur
002485.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002485.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002485.png,"(720, 1280)","(720, 1280)",14.527694212396641,121.00939523513107,0.12005426672009732,high_blur
002486.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002486.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002486.png,"(720, 1280)","(720, 1280)",38.2244594355642,155.0672027971997,0.24650254047008224,medium_blur
002487.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002487.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002487.png,"(720, 1280)","(720, 1280)",29.08124125823976,145.49591284137185,0.19987668854964374,medium_blur
002488.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002488.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002488.png,"(720, 1280)","(720, 1280)",18.6420675178516,150.1515372822974,0.12415502267926441,high_blur
002489.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002489.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002489.png,"(720, 1280)","(720, 1280)",13.383073505824298,139.1392545078124,0.09618474349459027,high_blur
002490.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002490.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002490.png,"(720, 1280)","(720, 1280)",10.077810304071878,88.73068858529437,0.11357750586200603,high_blur
002491.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002491.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002491.png,"(720, 1280)","(720, 1280)",11.796782312123563,119.19420896354839,0.09897110282213047,high_blur
002492.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002492.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002492.png,"(720, 1280)","(720, 1280)",12.019776449905207,116.46367146237216,0.10320622987363551,high_blur
002493.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002493.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002493.png,"(720, 1280)","(720, 1280)",9.29836475372197,75.51756507185833,0.12312850319846617,high_blur
002494.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002494.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002494.png,"(720, 1280)","(720, 1280)",13.191503396488706,116.91202180836999,0.11283273688468512,high_blur
002495.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002495.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002495.png,"(720, 1280)","(720, 1280)",13.523912356110564,115.0816491355425,0.11751580253257425,high_blur
002496.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002496.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002496.png,"(720, 1280)","(720, 1280)",15.63533407004557,151.1403438868099,0.10344911005840038,high_blur
002497.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002497.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002497.png,"(720, 1280)","(720, 1280)",8.882585679314458,80.66307616560077,0.11011959995149914,high_blur
002498.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002498.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002498.png,"(720, 1280)","(720, 1280)",10.6425399638694,85.2533647947417,0.1248342512725958,high_blur
002499.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002499.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002499.png,"(720, 1280)","(720, 1280)",13.700566855271653,105.33100380360163,0.1300715492991672,high_blur
002500.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002500.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002500.png,"(720, 1280)","(720, 1280)",10.245986997773906,90.14398819929994,0.1136624549380305,high_blur
002501.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002501.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002501.png,"(720, 1280)","(720, 1280)",12.302978901614665,96.93280949117403,0.12692275159388272,high_blur
002502.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002502.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002502.png,"(720, 1280)","(720, 1280)",13.517251459492577,109.54099353839257,0.12339902187869953,high_blur
002503.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002503.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002503.png,"(720, 1280)","(720, 1280)",14.534958025101085,113.85532092925179,0.12766164905772215,high_blur
002504.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002504.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002504.png,"(720, 1280)","(720, 1280)",12.272790572738648,119.7248117778625,0.10250833047442588,high_blur
002505.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002505.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002505.png,"(720, 1280)","(720, 1280)",9.168076151048398,87.0198904038877,0.10535609855910878,high_blur
002506.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002506.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002506.png,"(720, 1280)","(720, 1280)",7.3673252643903115,70.2961532451194,0.10480410268898716,high_blur
002507.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002507.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002507.png,"(720, 1280)","(720, 1280)",8.603882749061821,79.19471883194065,0.10864212759229218,high_blur
002508.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002508.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002508.png,"(720, 1280)","(720, 1280)",16.682346920012247,126.13904203195455,0.13225363574953744,high_blur
002509.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002509.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002509.png,"(720, 1280)","(720, 1280)",10.870517576334214,78.78684558629988,0.1379737631842026,high_blur
002510.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002510.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002510.png,"(720, 1280)","(720, 1280)",15.496550507767994,108.29541224055833,0.14309517075307224,high_blur
002511.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002511.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002511.png,"(720, 1280)","(720, 1280)",11.224293618000878,91.46130700663697,0.12272177146953696,high_blur
002512.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002512.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002512.png,"(720, 1280)","(720, 1280)",7.8939290258325165,72.30810532120601,0.10917073528167434,high_blur
002513.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002513.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002513.png,"(720, 1280)","(720, 1280)",8.332217879867555,75.29871116655143,0.11065551786578612,high_blur
002514.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002514.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002514.png,"(720, 1280)","(720, 1280)",21.95165798603576,115.76862835014721,0.18961663705426185,high_blur
002515.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002515.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002515.png,"(720, 1280)","(720, 1280)",20.874562510312632,131.09272984064833,0.15923508904036598,high_blur
002516.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002516.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002516.png,"(720, 1280)","(720, 1280)",12.702540240436123,102.0541400958297,0.12446864210764645,high_blur
002517.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002517.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002517.png,"(720, 1280)","(720, 1280)",20.228021518225734,140.93486761834413,0.1435274453981718,high_blur
002518.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002518.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002518.png,"(720, 1280)","(720, 1280)",12.592330819870508,101.71338828260514,0.12380209755322848,high_blur
002519.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002519.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002519.png,"(720, 1280)","(720, 1280)",16.643078029744427,116.62116462933466,0.14271061416009007,high_blur
002520.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002520.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002520.png,"(720, 1280)","(720, 1280)",10.16561581586202,88.41286564565472,0.11497892009805982,high_blur
002521.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002521.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002521.png,"(720, 1280)","(720, 1280)",15.415153642855744,103.60503392322565,0.148787689725491,high_blur
002522.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002522.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002522.png,"(720, 1280)","(720, 1280)",11.526675038580239,87.13742645169366,0.13228156380826167,high_blur
002523.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002523.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002523.png,"(720, 1280)","(720, 1280)",7.232295950990842,59.96056689277815,0.12061753790149288,high_blur
002524.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002524.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002524.png,"(720, 1280)","(720, 1280)",5.105724819225735,37.56001302026349,0.1359351184226657,high_blur
002525.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002525.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002525.png,"(720, 1280)","(720, 1280)",4.6073328768836115,30.835877820444683,0.14941468189158308,high_blur
002526.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002526.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002526.png,"(720, 1280)","(720, 1280)",4.714212222629122,33.33722213253445,0.1414098691988596,high_blur
002527.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002527.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002527.png,"(720, 1280)","(720, 1280)",6.685183365658182,54.69123914892411,0.12223499537525734,high_blur
002528.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002528.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002528.png,"(720, 1280)","(720, 1280)",6.564999954769933,55.95086989994285,0.11733508282063881,high_blur
002801.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002801.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002801.png,"(720, 1280)","(720, 1280)",58.27443467621865,226.2387919230037,0.2575793221768772,low_blur
002802.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002802.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002802.png,"(720, 1280)","(720, 1280)",47.61566948524641,174.72121512518976,0.2725236855089635,low_blur
002803.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002803.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002803.png,"(720, 1280)","(720, 1280)",44.41025840233697,161.90138080383934,0.27430438319362854,low_blur
002804.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002804.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002804.png,"(720, 1280)","(720, 1280)",45.23221137032216,162.48459859762193,0.2783784540684484,low_blur
002805.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002805.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002805.png,"(720, 1280)","(720, 1280)",36.48507160813603,157.9305714091536,0.2310196897300099,medium_blur
002806.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002806.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002806.png,"(720, 1280)","(720, 1280)",42.009630004840446,161.51336987726663,0.2601000154610259,medium_blur
002807.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002807.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002807.png,"(720, 1280)","(720, 1280)",41.952042947934,161.8132028353467,0.2592621752134141,medium_blur
002808.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002808.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002808.png,"(720, 1280)","(720, 1280)",49.45126112662301,167.5153056213932,0.2952044348439263,low_blur
002809.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002809.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002809.png,"(720, 1280)","(720, 1280)",62.35685848235025,221.82486909837957,0.28110851020894245,low_blur
002810.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002810.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002810.png,"(720, 1280)","(720, 1280)",55.26154502574311,177.08135677540037,0.31206867865098264,low_blur
002811.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002811.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002811.png,"(720, 1280)","(720, 1280)",45.33242825090857,168.09908630031893,0.26967682719716124,low_blur
002812.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002812.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002812.png,"(720, 1280)","(720, 1280)",41.795146649377145,161.2092899575127,0.25926016210231934,medium_blur
002813.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002813.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002813.png,"(720, 1280)","(720, 1280)",45.51886342407862,160.2751516474216,0.28400449447942133,low_blur
002814.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002814.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002814.png,"(720, 1280)","(720, 1280)",32.37056273422124,154.50349236379435,0.20951346948136476,medium_blur
002815.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002815.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002815.png,"(720, 1280)","(720, 1280)",42.4269989390432,162.8230079920157,0.2605712758882207,medium_blur
002816.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002816.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002816.png,"(720, 1280)","(720, 1280)",36.91832245249808,158.82533942591226,0.23244604786376055,medium_blur
002817.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002817.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002817.png,"(720, 1280)","(720, 1280)",38.49943538521542,158.73599210743373,0.24253752959022257,medium_blur
002818.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002818.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002818.png,"(720, 1280)","(720, 1280)",42.773298765675825,157.00707554472817,0.27242911578699064,low_blur
002819.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002819.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002819.png,"(720, 1280)","(720, 1280)",38.55760111320283,159.9204965460459,0.24110481110024498,medium_blur
002820.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002820.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002820.png,"(720, 1280)","(720, 1280)",42.98044308988664,206.88861753645534,0.2077467750502789,low_blur
002821.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002821.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002821.png,"(720, 1280)","(720, 1280)",43.27260361582438,162.34658644484418,0.2665445856347612,low_blur
002822.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002822.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002822.png,"(720, 1280)","(720, 1280)",43.25615917626722,164.7318458722856,0.2625852878937403,low_blur
002823.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002823.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002823.png,"(720, 1280)","(720, 1280)",53.4658637513714,218.30549642151254,0.24491304445073772,low_blur
002824.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002824.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002824.png,"(720, 1280)","(720, 1280)",54.257450066449906,186.3819171511321,0.29110898145522834,low_blur
002825.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002825.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002825.png,"(720, 1280)","(720, 1280)",49.19336216360961,173.5586435873138,0.28343942510720904,low_blur
002826.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002826.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002826.png,"(720, 1280)","(720, 1280)",43.19184979965657,177.84988547988695,0.24285565144270269,low_blur
002827.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002827.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002827.png,"(720, 1280)","(720, 1280)",44.27258876001806,174.75005543572692,0.2533480670268974,low_blur
002828.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002828.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002828.png,"(720, 1280)","(720, 1280)",47.29263549027499,175.3328330648905,0.2697306298020903,low_blur
002829.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\002829.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\002829.png,"(720, 1280)","(720, 1280)",46.740138888092964,177.66163588041604,0.2630851542812702,low_blur
